id:ID(KG),:LABEL,name,provided_by,source
GO:0008276,MolecularActivity,protein methyltransferase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0036055,MolecularActivity,protein-succinyllysine desuccinylase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0061697,MolecularActivity,protein-glutaryllysine deglutarylase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0097372,MolecularActivity,"histone H3K18 deacetylase activity, NAD-dependent",NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0003950,MolecularActivity,NAD+ poly-ADP-ribosyltransferase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0031491,MolecularActivity,nucleosome binding,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0032129,MolecularActivity,"histone H3K9 deacetylase activity, hydrolytic mechanism",NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0106274,MolecularActivity,NAD+-protein-arginine ADP-ribosyltransferase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0140612,MolecularActivity,DNA damage sensor activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0140765,MolecularActivity,"histone H3K56 deacetylase activity, NAD-dependent",NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0140773,MolecularActivity,NAD-dependent protein demyristoylase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0140774,MolecularActivity,NAD-dependent protein depalmitoylase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0140804,MolecularActivity,NAD+-protein-lysine ADP-ribosyltransferase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1990404,MolecularActivity,NAD+-protein mono-ADP-ribosyltransferase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0004791,MolecularActivity,thioredoxin-disulfide reductase (NADPH) activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0008430,MolecularActivity,selenium binding,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0016608,MolecularActivity,growth hormone-releasing hormone activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0031768,MolecularActivity,ghrelin receptor binding,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0004439,MolecularActivity,"phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity",NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0004445,MolecularActivity,inositol-polyphosphate 5-phosphatase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005000,MolecularActivity,vasopressin receptor activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0016312,MolecularActivity,inositol bisphosphate phosphatase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0034485,MolecularActivity,"phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity",NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0034594,MolecularActivity,phosphatidylinositol trisphosphate phosphatase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0034595,MolecularActivity,phosphatidylinositol phosphate 5-phosphatase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0042577,MolecularActivity,lipid phosphatase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0046030,MolecularActivity,inositol trisphosphate phosphatase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0052658,MolecularActivity,"inositol-1,4,5-trisphosphate 5-phosphatase activity",NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0052659,MolecularActivity,"inositol-1,3,4,5-tetrakisphosphate 5-phosphatase activity",NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005225,MolecularActivity,volume-sensitive anion channel activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0001786,MolecularActivity,phosphatidylserine binding,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0035091,MolecularActivity,phosphatidylinositol binding,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0008973,MolecularActivity,phosphopentomutase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0160166,MolecularActivity,2-oxoadipate dehydrogenase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0016209,MolecularActivity,antioxidant activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005253,MolecularActivity,monoatomic anion channel activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0140360,MolecularActivity,cyclic-GMP-AMP transmembrane transporter activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005351,MolecularActivity,carbohydrate:proton symporter activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0015143,MolecularActivity,urate transmembrane transporter activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005034,MolecularActivity,osmosensor activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005261,MolecularActivity,monoatomic cation channel activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0015275,MolecularActivity,"stretch-activated, monoatomic cation-selective, calcium channel activity",NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0048487,MolecularActivity,beta-tubulin binding,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0030234,MolecularActivity,enzyme regulator activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0050196,MolecularActivity,[phosphorylase] phosphatase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005432,MolecularActivity,calcium:sodium antiporter activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0015368,MolecularActivity,calcium:monoatomic cation antiporter activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0086038,MolecularActivity,calcium:sodium antiporter activity involved in regulation of cardiac muscle cell membrane potential,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0043843,MolecularActivity,ADP-specific glucokinase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0000062,MolecularActivity,fatty-acyl-CoA binding,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0003846,MolecularActivity,2-acylglycerol O-acyltransferase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0004144,MolecularActivity,diacylglycerol O-acyltransferase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0008374,MolecularActivity,O-acyltransferase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0050252,MolecularActivity,retinol O-fatty-acyltransferase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0031432,MolecularActivity,titin binding,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0008506,MolecularActivity,sucrose:proton symporter activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0051119,MolecularActivity,sugar transmembrane transporter activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0015292,MolecularActivity,uniporter activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0004222,MolecularActivity,metalloendopeptidase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0008237,MolecularActivity,metallopeptidase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0031210,MolecularActivity,phosphatidylcholine binding,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0035473,MolecularActivity,lipase binding,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0060228,MolecularActivity,phosphatidylcholine-sterol O-acyltransferase activator activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0060229,MolecularActivity,lipase activator activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0060230,MolecularActivity,lipoprotein lipase activator activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0070325,MolecularActivity,lipoprotein particle receptor binding,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0120020,MolecularActivity,cholesterol transfer activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0038182,MolecularActivity,G protein-coupled bile acid receptor activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0004321,MolecularActivity,fatty-acyl-CoA synthase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0015645,MolecularActivity,fatty acid ligase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0016405,MolecularActivity,CoA-ligase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0016878,MolecularActivity,acid-thiol ligase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0018858,MolecularActivity,benzoate-CoA ligase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0031956,MolecularActivity,medium-chain fatty acid-CoA ligase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0102391,MolecularActivity,decanoate-CoA ligase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0004034,MolecularActivity,aldose 1-epimerase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0140313,MolecularActivity,molecular sequestering activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0008324,MolecularActivity,monoatomic cation transmembrane transporter activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0140826,MolecularActivity,zinc:proton antiporter activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0004458,MolecularActivity,D-lactate dehydrogenase (cytochrome) activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0008720,MolecularActivity,D-lactate dehydrogenase (NAD+) activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0140170,MolecularActivity,D-lactate dehydrogenase (FAD) activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0140174,MolecularActivity,(2R)-2-hydroxycarboxylate dehydrogenase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0008428,MolecularActivity,ribonuclease inhibitor activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0004984,MolecularActivity,olfactory receptor activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0047933,MolecularActivity,"glucose-1,6-bisphosphate synthase activity",NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0000121,MolecularActivity,sn-glycerol 1-phosphatase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0008967,MolecularActivity,phosphoglycolate phosphatase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0043136,MolecularActivity,sn-glycerol 3-phosphatase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0008138,MolecularActivity,protein tyrosine/serine/threonine phosphatase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0033549,MolecularActivity,MAP kinase phosphatase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0080048,MolecularActivity,GDP-D-glucose phosphorylase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1903231,MolecularActivity,mRNA base-pairing post-transcriptional repressor activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0032791,MolecularActivity,lead ion binding,NCBI:gene2go,
GO:0004017,MolecularActivity,AMP kinase activity,NCBI:gene2go,
GO:0004622,MolecularActivity,phosphatidylcholine lysophospholipase A1 activity,NCBI:gene2go,
GO:0004134,MolecularActivity,4-alpha-glucanotransferase activity,NCBI:gene2go,
GO:0047105,MolecularActivity,4-trimethylammoniobutyraldehyde dehydrogenase activity,NCBI:gene2go,
GO:0004030,MolecularActivity,aldehyde dehydrogenase [NAD(P)+] activity,NCBI:gene2go,
GO:0120017,MolecularActivity,ceramide transfer activity,NCBI:gene2go,
GO:0051787,MolecularActivity,misfolded protein binding,NCBI:gene2go,
GO:0042903,MolecularActivity,tubulin deacetylase activity,NCBI:gene2go,
GO:0004047,MolecularActivity,aminomethyltransferase activity,NCBI:gene2go,
GO:0004032,MolecularActivity,aldose reductase (NADPH) activity,NCBI:gene2go,
GO:0050197,MolecularActivity,phytanate-CoA ligase activity,NCBI:gene2go,
GO:0070251,MolecularActivity,pristanate-CoA ligase activity,NCBI:gene2go,
GO:0031957,MolecularActivity,very long-chain fatty acid-CoA ligase activity,NCBI:gene2go,
GO:0015035,MolecularActivity,protein-disulfide reductase activity,NCBI:gene2go,
GO:0003756,MolecularActivity,protein disulfide isomerase activity,NCBI:gene2go,
GO:0015420,MolecularActivity,ABC-type vitamin B12 transporter activity,NCBI:gene2go,
GO:0009922,MolecularActivity,fatty acid elongase activity,NCBI:gene2go,
GO:0120013,MolecularActivity,lipid transfer activity,NCBI:gene2go,
GO:0160291,MolecularActivity,phosphatidylinositol-4-phosphate-cholesterol exchange activity,NCBI:gene2go,
GO:0004549,MolecularActivity,tRNA-specific ribonuclease activity,NCBI:gene2go,
GO:0008073,MolecularActivity,ornithine decarboxylase inhibitor activity,NCBI:gene2go,
GO:0120019,MolecularActivity,phosphatidylcholine transfer activity,NCBI:gene2go,
GO:0070139,MolecularActivity,SUMO-specific endopeptidase activity,NCBI:gene2go,
GO:0004135,MolecularActivity,"amylo-alpha-1,6-glucosidase activity",NCBI:gene2go,
GO:0004517,MolecularActivity,nitric-oxide synthase activity,NCBI:gene2go,
GO:0034617,MolecularActivity,tetrahydrobiopterin binding,NCBI:gene2go,
GO:0004366,MolecularActivity,glycerol-3-phosphate O-acyltransferase activity,NCBI:gene2go,
GO:0019211,MolecularActivity,phosphatase activator activity,NCBI:gene2go,
GO:0004699,MolecularActivity,"diacylglycerol-dependent, calcium-independent serine/threonine kinase activity",NCBI:gene2go,
GO:0004698,MolecularActivity,"calcium,diacylglycerol-dependent serine/threonine kinase activity",NCBI:gene2go,
GO:0070039,MolecularActivity,rRNA (guanosine-2'-O-)-methyltransferase activity,NCBI:gene2go,
GO:0140938,MolecularActivity,histone H3 methyltransferase activity,NCBI:gene2go,
GO:0044715,MolecularActivity,8-oxo-dGDP phosphatase activity,NCBI:gene2go,
GO:0050353,MolecularActivity,trimethyllysine dioxygenase activity,NCBI:gene2go,
GO:0004615,MolecularActivity,phosphomannomutase activity,NCBI:gene2go,
GO:0035539,MolecularActivity,"8-oxo-7,8-dihydrodeoxyguanosine triphosphate pyrophosphatase activity",NCBI:gene2go,
GO:0008458,MolecularActivity,carnitine O-octanoyltransferase activity,NCBI:gene2go,
GO:0061710,MolecularActivity,L-threonylcarbamoyladenylate synthase activity,NCBI:gene2go,
GO:0052381,MolecularActivity,tRNA dimethylallyltransferase activity,NCBI:gene2go,
GO:0000900,MolecularActivity,mRNA regulatory element binding translation repressor activity,NCBI:gene2go,
GO:0004667,MolecularActivity,prostaglandin-D synthase activity,NCBI:gene2go,
GO:0016649,MolecularActivity,"oxidoreductase activity, acting on the CH-NH group of donors, quinone or similar compound as acceptor",NCBI:gene2go,
GO:0160198,MolecularActivity,polyprenal reductase activity,NCBI:gene2go,
GO:0047325,MolecularActivity,"inositol-3,4,5,6-tetrakisphosphate 1-kinase activity",NCBI:gene2go,
GO:0052725,MolecularActivity,"inositol-1,3,4-trisphosphate 6-kinase activity",NCBI:gene2go,
GO:0052726,MolecularActivity,"inositol-1,3,4-trisphosphate 5-kinase activity",NCBI:gene2go,
GO:0016428,MolecularActivity,tRNA (cytidine-5-)-methyltransferase activity,NCBI:gene2go,
GO:0061928,MolecularActivity,glutathione specific gamma-glutamylcyclotransferase activity,NCBI:gene2go,
GO:0050262,MolecularActivity,ribosylnicotinamide kinase activity,NCBI:gene2go,
GO:0061769,MolecularActivity,nicotinate riboside kinase activity,NCBI:gene2go,
GO:0004594,MolecularActivity,pantothenate kinase activity,NCBI:gene2go,
GO:0047631,MolecularActivity,ADP-ribose diphosphatase activity,NCBI:gene2go,
GO:0009982,MolecularActivity,pseudouridine synthase activity,NCBI:gene2go,
GO:0140693,MolecularActivity,molecular condensate scaffold activity,NCBI:gene2go,
GO:0050220,MolecularActivity,prostaglandin-E synthase activity,NCBI:gene2go,
GO:0004449,MolecularActivity,isocitrate dehydrogenase (NAD+) activity,NCBI:gene2go,
GO:0044716,MolecularActivity,8-oxo-GDP phosphatase activity,NCBI:gene2go,
GO:0044717,MolecularActivity,8-hydroxy-dADP phosphatase activity,NCBI:gene2go,
GO:0004140,MolecularActivity,dephospho-CoA kinase activity,NCBI:gene2go,
GO:0047545,MolecularActivity,(S)-2-hydroxyglutarate dehydrogenase activity,NCBI:gene2go,
GO:0000064,MolecularActivity,L-ornithine transmembrane transporter activity,NCBI:gene2go,
GO:0000253,MolecularActivity,3-beta-hydroxysteroid 3-dehydrogenase (NADP+) activity,NCBI:gene2go,
GO:0048273,MolecularActivity,mitogen-activated protein kinase p38 binding,NCBI:gene2go,
GO:0016832,MolecularActivity,aldehyde-lyase activity,NCBI:gene2go,
GO:0050632,MolecularActivity,propionyl-CoA C2-trimethyltridecanoyltransferase activity,NCBI:gene2go,
GO:0004385,MolecularActivity,GMP kinase activity,NCBI:gene2go,
GO:0000254,MolecularActivity,C-4 methylsterol oxidase activity,NCBI:gene2go,
GO:0050571,MolecularActivity,"1,5-anhydro-D-fructose reductase activity",NCBI:gene2go,
GO:0000248,MolecularActivity,C-5 sterol desaturase activity,NCBI:gene2go,
GO:0050145,MolecularActivity,nucleoside monophosphate kinase activity,NCBI:gene2go,
GO:0008301,MolecularActivity,"DNA binding, bending",NCBI:gene2go,
GO:0071074,MolecularActivity,eukaryotic initiation factor eIF2 binding,NCBI:gene2go,
GO:0000179,MolecularActivity,"rRNA (adenine-N6,N6-)-dimethyltransferase activity",NCBI:gene2go,
GO:0004461,MolecularActivity,lactose synthase activity,NCBI:gene2go,
GO:0141040,MolecularActivity,very-long-chain 3-oxoacyl-CoA reductase activity,NCBI:gene2go,
GO:0003987,MolecularActivity,acetate-CoA ligase activity,NCBI:gene2go,
GO:0015226,MolecularActivity,carnitine transmembrane transporter activity,NCBI:gene2go,
GO:0005412,MolecularActivity,D-glucose:sodium symporter activity,NCBI:gene2go,
GO:0022843,MolecularActivity,voltage-gated monoatomic cation channel activity,NCBI:gene2go,
GO:0004709,MolecularActivity,MAP kinase kinase kinase activity,NCBI:gene2go,
GO:0004467,MolecularActivity,long-chain fatty acid-CoA ligase activity,NCBI:gene2go,
GO:0008650,MolecularActivity,rRNA (uridine-2'-O-)-methyltransferase activity,NCBI:gene2go,
GO:0034458,MolecularActivity,3'-5' RNA helicase activity,NCBI:gene2go,
GO:0017178,MolecularActivity,diphthine-ammonia ligase activity,NCBI:gene2go,
GO:0046974,MolecularActivity,histone H3K9 methyltransferase activity,NCBI:gene2go,
GO:0002151,MolecularActivity,G-quadruplex RNA binding,NCBI:gene2go,
GO:0047822,MolecularActivity,hypotaurine monooxygenase activity,NCBI:gene2go,
GO:0046899,MolecularActivity,nucleoside triphosphate adenylate kinase activity,NCBI:gene2go,
GO:0000252,MolecularActivity,3-beta-hydroxysteroid dehydrogenase [NAD(P)+]/C4-decarboxylase activity,NCBI:gene2go,
GO:0061578,MolecularActivity,K63-linked deubiquitinase activity,NCBI:gene2go,
GO:0061501,MolecularActivity,"2',3'-cyclic GMP-AMP synthase activity",NCBI:gene2go,
GO:0000095,MolecularActivity,S-adenosyl-L-methionine transmembrane transporter activity,NCBI:gene2go,
GO:0140211,MolecularActivity,folic acid:proton symporter activity,NCBI:gene2go,
GO:0050613,MolecularActivity,Delta14-sterol reductase activity,NCBI:gene2go,
GO:0141118,MolecularActivity,"nitric oxide dioxygenase activity, heme protein as donor",NCBI:gene2go,
GO:0004659,MolecularActivity,prenyltransferase activity,NCBI:gene2go,
GO:0051724,MolecularActivity,NAD transmembrane transporter activity,NCBI:gene2go,
GO:0017108,MolecularActivity,5'-flap endonuclease activity,NCBI:gene2go,
GO:0017064,MolecularActivity,fatty acid amide hydrolase activity,NCBI:gene2go,
GO:0004475,MolecularActivity,mannose-1-phosphate guanylyltransferase (GTP) activity,NCBI:gene2go,
GO:0008398,MolecularActivity,sterol 14-demethylase activity,NCBI:gene2go,
GO:0050614,MolecularActivity,Delta24-sterol reductase activity,NCBI:gene2go,
GO:0047598,MolecularActivity,7-dehydrocholesterol reductase activity,NCBI:gene2go,
GO:0004300,MolecularActivity,enoyl-CoA hydratase activity,NCBI:gene2go,
GO:0004092,MolecularActivity,carnitine O-acetyltransferase activity,NCBI:gene2go,
GO:0019166,MolecularActivity,trans-2-enoyl-CoA reductase (NADPH) activity,NCBI:gene2go,
GO:0003860,MolecularActivity,3-hydroxyisobutyryl-CoA hydrolase activity,NCBI:gene2go,
GO:0047988,MolecularActivity,hydroxyacid-oxoacid transhydrogenase activity,NCBI:gene2go,
GO:0008887,MolecularActivity,glycerate kinase activity,NCBI:gene2go,
GO:0015385,MolecularActivity,sodium:proton antiporter activity,NCBI:gene2go,
GO:0047390,MolecularActivity,glycerophosphocholine cholinephosphodiesterase activity,NCBI:gene2go,
GO:0008526,MolecularActivity,phosphatidylinositol transfer activity,NCBI:gene2go,
GO:0047196,MolecularActivity,long-chain-alcohol O-fatty-acyltransferase activity,NCBI:gene2go,
GO:0016671,MolecularActivity,"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor",NCBI:gene2go,
GO:0008379,MolecularActivity,thioredoxin peroxidase activity,NCBI:gene2go,
GO:0008336,MolecularActivity,gamma-butyrobetaine dioxygenase activity,NCBI:gene2go,
GO:0004087,MolecularActivity,carbamoyl-phosphate synthase (ammonia) activity,NCBI:gene2go,
GO:0016765,MolecularActivity,"transferase activity, transferring alkyl or aryl (other than methyl) groups",NCBI:gene2go,
GO:0004525,MolecularActivity,ribonuclease III activity,NCBI:gene2go,
GO:0003922,MolecularActivity,GMP synthase (glutamine-hydrolyzing) activity,NCBI:gene2go,
GO:0036487,MolecularActivity,nitric-oxide synthase inhibitor activity,NCBI:gene2go,
GO:0018812,MolecularActivity,3-hydroxyacyl-CoA dehydratase activity,NCBI:gene2go,
GO:0008106,MolecularActivity,alcohol dehydrogenase (NADP+) activity,NCBI:gene2go,
GO:0160196,MolecularActivity,polyprenol dehydrogenase (NAD+) activity,NCBI:gene2go,
GO:0004514,MolecularActivity,nicotinate-nucleotide diphosphorylase (carboxylating) activity,NCBI:gene2go,
GO:0050221,MolecularActivity,prostaglandin E2 9-reductase activity,NCBI:gene2go,
GO:0008111,MolecularActivity,alpha-methylacyl-CoA racemase activity,NCBI:gene2go,
GO:0008195,MolecularActivity,phosphatidate phosphatase activity,NCBI:gene2go,
GO:0036130,MolecularActivity,prostaglandin H2 endoperoxidase reductase activity,NCBI:gene2go,
GO:0036131,MolecularActivity,prostaglandin D2 11-ketoreductase activity,NCBI:gene2go,
GO:0019914,MolecularActivity,cyclin-dependent protein kinase regulator activity,NCBI:gene2go,
GO:0004751,MolecularActivity,ribose-5-phosphate isomerase activity,NCBI:gene2go,
GO:0032977,MolecularActivity,membrane insertase activity,NCBI:gene2go,
GO:0090416,MolecularActivity,nicotinate transmembrane transporter activity,NCBI:gene2go,
GO:0008817,MolecularActivity,corrinoid adenosyltransferase activity,NCBI:gene2go,
GO:0004534,MolecularActivity,5'-3' RNA exonuclease activity,NCBI:gene2go,
GO:0015228,MolecularActivity,coenzyme A transmembrane transporter activity,NCBI:gene2go,
GO:0005476,MolecularActivity,carnitine:O-acyl-L-carnitine antiporter activity,NCBI:gene2go,
GO:0031071,MolecularActivity,cysteine desulfurase activity,NCBI:gene2go,
GO:0004856,MolecularActivity,D-xylulokinase activity,NCBI:gene2go,
GO:0015250,MolecularActivity,water channel activity,NCBI:gene2go,
GO:0009383,MolecularActivity,rRNA (cytosine-C5-)-methyltransferase activity,NCBI:gene2go,
GO:0015254,MolecularActivity,glycerol channel activity,NCBI:gene2go,
GO:0004177,MolecularActivity,aminopeptidase activity,NCBI:gene2go,
GO:0019706,MolecularActivity,protein-cysteine S-palmitoyltransferase activity,NCBI:gene2go,
GO:0160104,MolecularActivity,tRNA (guanine(26)-N2)-dimethyltransferase activity,NCBI:gene2go,
GO:0003755,MolecularActivity,peptidyl-prolyl cis-trans isomerase activity,NCBI:gene2go,
GO:0140486,MolecularActivity,zinc ion sequestering activity,NCBI:gene2go,
GO:0061711,MolecularActivity,tRNA N(6)-L-threonylcarbamoyladenine synthase activity,NCBI:gene2go,
GO:0004114,MolecularActivity,"3',5'-cyclic-nucleotide phosphodiesterase activity",NCBI:gene2go,
GO:0047939,MolecularActivity,L-glucuronate reductase activity,NCBI:gene2go,
GO:0019239,MolecularActivity,deaminase activity,NCBI:gene2go,
GO:0098973,MolecularActivity,structural constituent of postsynaptic actin cytoskeleton,NCBI:gene2go,
GO:0004769,MolecularActivity,steroid Delta-isomerase activity,NCBI:gene2go,
GO:0051990,MolecularActivity,(R)-2-hydroxyglutarate dehydrogenase activity,NCBI:gene2go,
GO:0051536,MolecularActivity,iron-sulfur cluster binding,NCBI:gene2go,
GO:0008775,MolecularActivity,acetate CoA-transferase activity,NCBI:gene2go,
GO:0000993,MolecularActivity,RNA polymerase II complex binding,NCBI:gene2go,
GO:0019843,MolecularActivity,rRNA binding,NCBI:gene2go,
GO:0002161,MolecularActivity,aminoacyl-tRNA deacylase activity,NCBI:gene2go,
GO:0004813,MolecularActivity,alanine-tRNA ligase activity,NCBI:gene2go,
GO:0031402,MolecularActivity,sodium ion binding,NCBI:gene2go,
GO:0005436,MolecularActivity,sodium:phosphate symporter activity,NCBI:gene2go,
GO:0160193,MolecularActivity,L-lactate dehydrogenase inhibitor activity,NCBI:gene2go,
GO:0004571,MolecularActivity,"mannosyl-oligosaccharide 1,2-alpha-mannosidase activity",NCBI:gene2go,
GO:0004623,MolecularActivity,A2-type glycerophospholipase activity,NCBI:gene2go,
GO:0030272,MolecularActivity,5-formyltetrahydrofolate cyclo-ligase activity,NCBI:gene2go,
GO:0141207,MolecularActivity,peptide lactyltransferase (ATP-dependent) activity,NCBI:gene2go,
GO:0004308,MolecularActivity,exo-alpha-sialidase activity,NCBI:gene2go,
GO:0008429,MolecularActivity,phosphatidylethanolamine binding,NCBI:gene2go,
GO:0097100,MolecularActivity,supercoiled DNA binding,NCBI:gene2go,
GO:0003777,MolecularActivity,microtubule motor activity,NCBI:gene2go,
GO:0070064,MolecularActivity,proline-rich region binding,NCBI:gene2go,
GO:1990756,MolecularActivity,ubiquitin-like ligase-substrate adaptor activity,NCBI:gene2go,
GO:0070694,MolecularActivity,5-hydroxymethyl-dUMP N-hydrolase activity,NCBI:gene2go,
GO:0080122,MolecularActivity,AMP transmembrane transporter activity,NCBI:gene2go,
GO:0004519,MolecularActivity,endonuclease activity,NCBI:gene2go,
GO:0120014,MolecularActivity,phospholipid transfer activity,NCBI:gene2go,
GO:0008753,MolecularActivity,NADPH dehydrogenase (quinone) activity,NCBI:gene2go,
GO:1901612,MolecularActivity,cardiolipin binding,NCBI:gene2go,
GO:0015217,MolecularActivity,ADP transmembrane transporter activity,NCBI:gene2go,
GO:0015230,MolecularActivity,FAD transmembrane transporter activity,NCBI:gene2go,
GO:0044610,MolecularActivity,FMN transmembrane transporter activity,NCBI:gene2go,
GO:0070300,MolecularActivity,phosphatidic acid binding,NCBI:gene2go,
GO:0004638,MolecularActivity,phosphoribosylaminoimidazole carboxylase activity,NCBI:gene2go,
GO:0004639,MolecularActivity,phosphoribosylaminoimidazolesuccinocarboxamide synthase activity,NCBI:gene2go,
GO:0046933,MolecularActivity,"proton-transporting ATP synthase activity, rotational mechanism",NCBI:gene2go,
GO:0061631,MolecularActivity,ubiquitin conjugating enzyme activity,NCBI:gene2go,
GO:0015132,MolecularActivity,prostaglandin transmembrane transporter activity,NCBI:gene2go,
