id:ID(KG),:LABEL,name,provided_by,source
GO:1903976,BiologicalProcess,negative regulation of glial cell migration,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1904465,BiologicalProcess,negative regulation of matrix metallopeptidase secretion,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0002281,BiologicalProcess,macrophage activation involved in immune response,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0030857,BiologicalProcess,negative regulation of epithelial cell differentiation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0032700,BiologicalProcess,negative regulation of interleukin-17 production,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0032735,BiologicalProcess,positive regulation of interleukin-12 production,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0032747,BiologicalProcess,positive regulation of interleukin-23 production,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0033141,BiologicalProcess,positive regulation of peptidyl-serine phosphorylation of STAT protein,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0038096,BiologicalProcess,Fc-gamma receptor signaling pathway involved in phagocytosis,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0038196,BiologicalProcess,type III interferon-mediated signaling pathway,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0042116,BiologicalProcess,macrophage activation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0045348,BiologicalProcess,positive regulation of MHC class II biosynthetic process,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0045672,BiologicalProcess,positive regulation of osteoclast differentiation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0045785,BiologicalProcess,positive regulation of cell adhesion,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0050766,BiologicalProcess,positive regulation of phagocytosis,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0050769,BiologicalProcess,positive regulation of neurogenesis,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0051607,BiologicalProcess,defense response to virus,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0060333,BiologicalProcess,type II interferon-mediated signaling pathway,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0060552,BiologicalProcess,"positive regulation of fructose 1,6-bisphosphate metabolic process",NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0060557,BiologicalProcess,positive regulation of vitamin D biosynthetic process,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1900222,BiologicalProcess,negative regulation of amyloid-beta clearance,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1900451,BiologicalProcess,positive regulation of glutamate receptor signaling pathway,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1901857,BiologicalProcess,positive regulation of cellular respiration,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1903543,BiologicalProcess,positive regulation of exosomal secretion,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1904440,BiologicalProcess,positive regulation of iron ion import across plasma membrane,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:2000309,BiologicalProcess,positive regulation of tumor necrosis factor (ligand) superfamily member 11 production,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0001775,BiologicalProcess,cell activation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0009441,BiologicalProcess,glycolate metabolic process,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0010560,BiologicalProcess,positive regulation of glycoprotein biosynthetic process,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0014834,BiologicalProcess,skeletal muscle satellite cell maintenance involved in skeletal muscle regeneration,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0014896,BiologicalProcess,muscle hypertrophy,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0014904,BiologicalProcess,myotube cell development,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0014911,BiologicalProcess,positive regulation of smooth muscle cell migration,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0030166,BiologicalProcess,proteoglycan biosynthetic process,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0031643,BiologicalProcess,positive regulation of myelination,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0032148,BiologicalProcess,activation of protein kinase B activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0032691,BiologicalProcess,negative regulation of interleukin-1 beta production,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0032720,BiologicalProcess,negative regulation of tumor necrosis factor production,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0034392,BiologicalProcess,negative regulation of smooth muscle cell apoptotic process,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0035630,BiologicalProcess,bone mineralization involved in bone maturation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0042060,BiologicalProcess,wound healing,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0042104,BiologicalProcess,positive regulation of activated T cell proliferation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0043388,BiologicalProcess,positive regulation of DNA binding,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0045445,BiologicalProcess,myoblast differentiation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0045840,BiologicalProcess,positive regulation of mitotic nuclear division,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0048146,BiologicalProcess,positive regulation of fibroblast proliferation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0050714,BiologicalProcess,positive regulation of protein secretion,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0051450,BiologicalProcess,myoblast proliferation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0060283,BiologicalProcess,negative regulation of oocyte development,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0061051,BiologicalProcess,positive regulation of cell growth involved in cardiac muscle cell development,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0070886,BiologicalProcess,positive regulation of calcineurin-NFAT signaling cascade,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0099170,BiologicalProcess,postsynaptic modulation of chemical synaptic transmission,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0150079,BiologicalProcess,negative regulation of neuroinflammatory response,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1902430,BiologicalProcess,negative regulation of amyloid-beta formation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1904075,BiologicalProcess,positive regulation of trophectodermal cell proliferation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1904707,BiologicalProcess,positive regulation of vascular associated smooth muscle cell proliferation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1905460,BiologicalProcess,negative regulation of vascular associated smooth muscle cell apoptotic process,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:2000679,BiologicalProcess,positive regulation of transcription regulatory region DNA binding,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:2001234,BiologicalProcess,negative regulation of apoptotic signaling pathway,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:2001237,BiologicalProcess,negative regulation of extrinsic apoptotic signaling pathway,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0001701,BiologicalProcess,in utero embryonic development,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0001892,BiologicalProcess,embryonic placenta development,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0046622,BiologicalProcess,positive regulation of organ growth,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0046628,BiologicalProcess,positive regulation of insulin receptor signaling pathway,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0051147,BiologicalProcess,regulation of muscle cell differentiation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0051148,BiologicalProcess,negative regulation of muscle cell differentiation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0051781,BiologicalProcess,positive regulation of cell division,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0060669,BiologicalProcess,embryonic placenta morphogenesis,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0071514,BiologicalProcess,genomic imprinting,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0002664,BiologicalProcess,regulation of T cell tolerance induction,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0002682,BiologicalProcess,regulation of immune system process,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0038110,BiologicalProcess,interleukin-2-mediated signaling pathway,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0042102,BiologicalProcess,positive regulation of T cell proliferation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0045582,BiologicalProcess,positive regulation of T cell differentiation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0070665,BiologicalProcess,positive regulation of leukocyte proliferation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1902107,BiologicalProcess,positive regulation of leukocyte differentiation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0001781,BiologicalProcess,neutrophil apoptotic process,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0001960,BiologicalProcess,negative regulation of cytokine-mediated signaling pathway,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0002314,BiologicalProcess,germinal center B cell differentiation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0002384,BiologicalProcess,hepatic immune response,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0002446,BiologicalProcess,neutrophil mediated immunity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0002548,BiologicalProcess,monocyte chemotaxis,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0002675,BiologicalProcess,positive regulation of acute inflammatory response,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0002690,BiologicalProcess,positive regulation of leukocyte chemotaxis,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0006953,BiologicalProcess,acute-phase response,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0010574,BiologicalProcess,regulation of vascular endothelial growth factor production,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0010888,BiologicalProcess,negative regulation of lipid storage,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0031018,BiologicalProcess,endocrine pancreas development,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0032494,BiologicalProcess,response to peptidoglycan,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0032682,BiologicalProcess,negative regulation of chemokine production,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0032733,BiologicalProcess,positive regulation of interleukin-10 production,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0032740,BiologicalProcess,positive regulation of interleukin-17 production,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0032745,BiologicalProcess,positive regulation of interleukin-21 production,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0035425,BiologicalProcess,autocrine signaling,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0035633,BiologicalProcess,maintenance of blood-brain barrier,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0038001,BiologicalProcess,paracrine signaling,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0045765,BiologicalProcess,regulation of angiogenesis,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0045779,BiologicalProcess,negative regulation of bone resorption,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0050731,BiologicalProcess,positive regulation of peptidyl-tyrosine phosphorylation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0050768,BiologicalProcess,negative regulation of neurogenesis,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0050871,BiologicalProcess,positive regulation of B cell activation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0051223,BiologicalProcess,regulation of protein transport,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0051251,BiologicalProcess,positive regulation of lymphocyte activation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0060252,BiologicalProcess,positive regulation of glial cell proliferation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0061470,BiologicalProcess,T follicular helper cell differentiation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0061888,BiologicalProcess,regulation of astrocyte activation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0070050,BiologicalProcess,neuron cellular homeostasis,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0070091,BiologicalProcess,glucagon secretion,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0070092,BiologicalProcess,regulation of glucagon secretion,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0070301,BiologicalProcess,cellular response to hydrogen peroxide,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0070345,BiologicalProcess,negative regulation of fat cell proliferation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0072540,BiologicalProcess,T-helper 17 cell lineage commitment,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0072574,BiologicalProcess,hepatocyte proliferation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0090091,BiologicalProcess,positive regulation of extracellular matrix disassembly,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0090594,BiologicalProcess,inflammatory response to wounding,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0150077,BiologicalProcess,regulation of neuroinflammatory response,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0150078,BiologicalProcess,positive regulation of neuroinflammatory response,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1901731,BiologicalProcess,positive regulation of platelet aggregation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1902512,BiologicalProcess,positive regulation of apoptotic DNA fragmentation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1903978,BiologicalProcess,regulation of microglial cell activation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1904894,BiologicalProcess,positive regulation of receptor signaling pathway via STAT,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1904996,BiologicalProcess,positive regulation of leukocyte adhesion to vascular endothelial cell,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:2000553,BiologicalProcess,positive regulation of T-helper 2 cell cytokine production,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:2000635,BiologicalProcess,negative regulation of primary miRNA processing,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:2000660,BiologicalProcess,negative regulation of interleukin-1-mediated signaling pathway,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:2000676,BiologicalProcess,positive regulation of type B pancreatic cell apoptotic process,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0002674,BiologicalProcess,negative regulation of acute inflammatory response,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0010750,BiologicalProcess,positive regulation of nitric oxide mediated signal transduction,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0038060,BiologicalProcess,nitric oxide-cGMP-mediated signaling,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0042177,BiologicalProcess,negative regulation of protein catabolic process,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0045818,BiologicalProcess,negative regulation of glycogen catabolic process,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0045922,BiologicalProcess,negative regulation of fatty acid metabolic process,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0046631,BiologicalProcess,alpha-beta T cell activation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0050708,BiologicalProcess,regulation of protein secretion,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0050709,BiologicalProcess,negative regulation of protein secretion,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0051000,BiologicalProcess,positive regulation of nitric-oxide synthase activity,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0060266,BiologicalProcess,negative regulation of respiratory burst involved in inflammatory response,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0060267,BiologicalProcess,positive regulation of respiratory burst,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0090277,BiologicalProcess,positive regulation of peptide hormone secretion,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0090336,BiologicalProcess,positive regulation of brown fat cell differentiation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1902952,BiologicalProcess,positive regulation of dendritic spine maintenance,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1903076,BiologicalProcess,regulation of protein localization to plasma membrane,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:2000252,BiologicalProcess,negative regulation of feeding behavior,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0003007,BiologicalProcess,heart morphogenesis,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0006898,BiologicalProcess,receptor-mediated endocytosis,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0007169,BiologicalProcess,cell surface receptor protein tyrosine kinase signaling pathway,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0010557,BiologicalProcess,positive regulation of macromolecule biosynthetic process,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0043243,BiologicalProcess,positive regulation of protein-containing complex disassembly,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0048639,BiologicalProcess,positive regulation of developmental growth,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0051130,BiologicalProcess,positive regulation of cellular component organization,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0051239,BiologicalProcess,regulation of multicellular organismal process,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0051446,BiologicalProcess,positive regulation of meiotic cell cycle,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0097062,BiologicalProcess,dendritic spine maintenance,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0097242,BiologicalProcess,amyloid-beta clearance,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0150104,BiologicalProcess,transport across blood-brain barrier,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:2000194,BiologicalProcess,regulation of female gonad development,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0003309,BiologicalProcess,type B pancreatic cell differentiation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0007224,BiologicalProcess,smoothened signaling pathway,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0010040,BiologicalProcess,response to iron(II) ion,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0010157,BiologicalProcess,response to chlorate,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0030073,BiologicalProcess,insulin secretion,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0031016,BiologicalProcess,pancreas development,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0031100,BiologicalProcess,animal organ regeneration,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0033273,BiologicalProcess,response to vitamin,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0033993,BiologicalProcess,response to lipid,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0034097,BiologicalProcess,response to cytokine,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0043201,BiologicalProcess,response to L-leucine,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1904102,BiologicalProcess,cellular response to acadesine,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0009967,BiologicalProcess,positive regulation of signal transduction,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0000054,BiologicalProcess,ribosomal subunit export from nucleus,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0000460,BiologicalProcess,maturation of 5.8S rRNA,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0000470,BiologicalProcess,maturation of LSU-rRNA,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0006412,BiologicalProcess,translation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0006413,BiologicalProcess,translational initiation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0035195,BiologicalProcess,miRNA-mediated post-transcriptional gene silencing,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0035278,BiologicalProcess,miRNA-mediated gene silencing by inhibition of translation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0042254,BiologicalProcess,ribosome biogenesis,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0042256,BiologicalProcess,cytosolic ribosome assembly,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0042273,BiologicalProcess,ribosomal large subunit biogenesis,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0042304,BiologicalProcess,regulation of fatty acid biosynthetic process,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0045652,BiologicalProcess,regulation of megakaryocyte differentiation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1902626,BiologicalProcess,assembly of large subunit precursor of preribosome,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:2000377,BiologicalProcess,regulation of reactive oxygen species metabolic process,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0001508,BiologicalProcess,action potential,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0006813,BiologicalProcess,potassium ion transport,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0006887,BiologicalProcess,exocytosis,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0006904,BiologicalProcess,vesicle docking involved in exocytosis,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0010701,BiologicalProcess,positive regulation of norepinephrine secretion,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0033605,BiologicalProcess,positive regulation of catecholamine secretion,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0045163,BiologicalProcess,clustering of voltage-gated potassium channels,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0045956,BiologicalProcess,positive regulation of calcium ion-dependent exocytosis,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0071805,BiologicalProcess,potassium ion transmembrane transport,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0097623,BiologicalProcess,potassium ion export across plasma membrane,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0098900,BiologicalProcess,regulation of action potential,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:2000671,BiologicalProcess,regulation of motor neuron apoptotic process,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0050877,BiologicalProcess,nervous system process,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0098659,BiologicalProcess,inorganic cation import across plasma membrane,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0099505,BiologicalProcess,regulation of presynaptic membrane potential,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1990573,BiologicalProcess,potassium ion import across plasma membrane,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0001696,BiologicalProcess,gastric acid secretion,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0001698,BiologicalProcess,gastrin-induced gastric acid secretion,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0003008,BiologicalProcess,system process,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0006814,BiologicalProcess,sodium ion transport,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0007605,BiologicalProcess,sensory perception of sound,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0007622,BiologicalProcess,rhythmic behavior,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0010460,BiologicalProcess,positive regulation of heart rate,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0015705,BiologicalProcess,iodide transport,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0030218,BiologicalProcess,erythrocyte differentiation,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0030644,BiologicalProcess,intracellular chloride ion homeostasis,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0035176,BiologicalProcess,social behavior,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0035934,BiologicalProcess,corticosterone secretion,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0042472,BiologicalProcess,inner ear morphogenesis,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0048839,BiologicalProcess,inner ear development,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0050910,BiologicalProcess,detection of mechanical stimulus involved in sensory perception of sound,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0051049,BiologicalProcess,regulation of transport,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0055064,BiologicalProcess,chloride ion homeostasis,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0055075,BiologicalProcess,potassium ion homeostasis,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0060048,BiologicalProcess,cardiac muscle contraction,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0060117,BiologicalProcess,auditory receptor cell development,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0060306,BiologicalProcess,regulation of membrane repolarization,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0060372,BiologicalProcess,regulation of atrial cardiac muscle cell membrane repolarization,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0060452,BiologicalProcess,positive regulation of cardiac muscle contraction,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0060453,BiologicalProcess,regulation of gastric acid secretion,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0062094,BiologicalProcess,stomach development,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0070293,BiologicalProcess,renal absorption,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0070294,BiologicalProcess,renal sodium ion absorption,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0071872,BiologicalProcess,cellular response to epinephrine stimulus,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0086003,BiologicalProcess,cardiac muscle cell contraction,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0086009,BiologicalProcess,membrane repolarization,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0086011,BiologicalProcess,membrane repolarization during action potential,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0086013,BiologicalProcess,membrane repolarization during cardiac muscle cell action potential,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0086014,BiologicalProcess,atrial cardiac muscle cell action potential,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0090102,BiologicalProcess,cochlea development,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0098914,BiologicalProcess,membrane repolarization during atrial cardiac muscle cell action potential,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0098915,BiologicalProcess,membrane repolarization during ventricular cardiac muscle cell action potential,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1901381,BiologicalProcess,positive regulation of potassium ion transmembrane transport,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
