id:ID(KG),:LABEL,name,provided_by,source
GO:0097413,CellularComponent,Lewy body,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0097708,CellularComponent,intracellular vesicle,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0099073,CellularComponent,mitochondrion-derived vesicle,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1990452,CellularComponent,Parkin-FBXW7-Cul1 ubiquitin ligase complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0043540,CellularComponent,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase complex",NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005945,CellularComponent,6-phosphofructokinase complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0097228,CellularComponent,sperm principal piece,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1990917,CellularComponent,ooplasm,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005964,CellularComponent,phosphorylase kinase complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005942,CellularComponent,phosphatidylinositol 3-kinase complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005943,CellularComponent,"phosphatidylinositol 3-kinase complex, class IA",NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005944,CellularComponent,"phosphatidylinositol 3-kinase complex, class IB",NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005801,CellularComponent,cis-Golgi network,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1990578,CellularComponent,perinuclear endoplasmic reticulum membrane,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005791,CellularComponent,rough endoplasmic reticulum,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1903561,CellularComponent,extracellular vesicle,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0001650,CellularComponent,fibrillar center,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0000164,CellularComponent,protein phosphatase type 1 complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005912,CellularComponent,adherens junction,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0072357,CellularComponent,PTW/PP1 phosphatase complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0000776,CellularComponent,kinetochore,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0030496,CellularComponent,midbody,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0000159,CellularComponent,protein phosphatase type 2A complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0000775,CellularComponent,"chromosome, centromeric region",NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0000922,CellularComponent,spindle pole,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0090443,CellularComponent,FAR/SIN/STRIPAK complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0160232,CellularComponent,INTAC complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0031588,CellularComponent,nucleotide-activated protein kinase complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0010494,CellularComponent,cytoplasmic stress granule,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005930,CellularComponent,axoneme,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005952,CellularComponent,cAMP-dependent protein kinase complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0034704,CellularComponent,calcium channel complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0036126,CellularComponent,sperm flagellum,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0097225,CellularComponent,sperm midpiece,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005790,CellularComponent,smooth endoplasmic reticulum,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0035253,CellularComponent,ciliary rootlet,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0044233,CellularComponent,mitochondria-associated endoplasmic reticulum membrane contact site,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0070765,CellularComponent,gamma-secretase complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0035749,CellularComponent,myelin sheath adaxonal region,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0043220,CellularComponent,Schmidt-Lanterman incisure,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0099092,CellularComponent,"postsynaptic density, intracellular component",NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005793,CellularComponent,endoplasmic reticulum-Golgi intermediate compartment,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0035579,CellularComponent,specific granule membrane,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0070161,CellularComponent,anchoring junction,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0035578,CellularComponent,azurophil granule lumen,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0015935,CellularComponent,small ribosomal subunit,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0022627,CellularComponent,cytosolic small ribosomal subunit,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0032040,CellularComponent,small-subunit processome,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0036464,CellularComponent,cytoplasmic ribonucleoprotein granule,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0001939,CellularComponent,female pronucleus,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0072562,CellularComponent,blood microparticle,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0030667,CellularComponent,secretory granule membrane,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005771,CellularComponent,multivesicular body,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0030136,CellularComponent,clathrin-coated vesicle,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0030140,CellularComponent,trans-Golgi network transport vesicle,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0032593,CellularComponent,insulin-responsive compartment,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0009925,CellularComponent,basal plasma membrane,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0002102,CellularComponent,podosome,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0032937,CellularComponent,SREBP-SCAP-Insig complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005874,CellularComponent,microtubule,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0032541,CellularComponent,cortical endoplasmic reticulum,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0033017,CellularComponent,sarcoplasmic reticulum membrane,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0140535,CellularComponent,intracellular protein-containing complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0031004,CellularComponent,potassium ion-transporting ATPase complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0070369,CellularComponent,beta-catenin-TCF7L2 complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0071664,CellularComponent,catenin-TCF7L2 complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1990907,CellularComponent,beta-catenin-TCF complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0042645,CellularComponent,mitochondrial nucleoid,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0044306,CellularComponent,neuron projection terminus,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0045275,CellularComponent,respiratory chain complex III,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0098803,CellularComponent,respiratory chain complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005657,CellularComponent,replication fork,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0098554,CellularComponent,cytoplasmic side of endoplasmic reticulum membrane,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0098556,CellularComponent,cytoplasmic side of rough endoplasmic reticulum membrane,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005643,CellularComponent,nuclear pore,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0017122,CellularComponent,protein N-acetylglucosaminyltransferase complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0034045,CellularComponent,phagophore assembly site membrane,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0000118,CellularComponent,histone deacetylase complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0017053,CellularComponent,transcription repressor complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0009328,CellularComponent,phenylalanine-tRNA ligase complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0000932,CellularComponent,P-body,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1990130,CellularComponent,GATOR1 complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1990131,CellularComponent,Gtr1-Gtr2 GTPase complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1990877,CellularComponent,FNIP-folliculin RagC/D GAP,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0000792,CellularComponent,heterochromatin,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005637,CellularComponent,nuclear inner membrane,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005677,CellularComponent,chromatin silencing complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0033553,CellularComponent,rDNA heterochromatin,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0035098,CellularComponent,ESC/E(Z) complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0033162,CellularComponent,melanosome membrane,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005763,CellularComponent,mitochondrial small ribosomal subunit,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0044305,CellularComponent,calyx of Held,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0060077,CellularComponent,inhibitory synapse,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0097431,CellularComponent,mitotic spindle pole,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0160295,CellularComponent,mitochondrial complex I intermediate assembly complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0055038,CellularComponent,recycling endosome membrane,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005881,CellularComponent,cytoplasmic microtubule,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005902,CellularComponent,microvillus,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0070418,CellularComponent,DNA-dependent protein kinase complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005731,CellularComponent,nucleolus organizer region,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005721,CellularComponent,pericentric heterochromatin,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0090734,CellularComponent,site of DNA damage,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0099115,CellularComponent,"chromosome, subtelomeric region",NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0005575,CellularComponent,cellular_component,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0032009,CellularComponent,early phagosome,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0036186,CellularComponent,early phagosome membrane,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0044354,CellularComponent,macropinosome,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0098588,CellularComponent,bounding membrane of organelle,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0010369,CellularComponent,chromocenter,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0036502,CellularComponent,Derlin-1-VIMP complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0036513,CellularComponent,Derlin-1 retrotranslocation complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0030175,CellularComponent,filopodium,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0030061,CellularComponent,mitochondrial crista,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0043292,CellularComponent,contractile muscle fiber,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:1990246,CellularComponent,uniplex complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0042627,CellularComponent,chylomicron,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0061700,CellularComponent,GATOR2 complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0044291,CellularComponent,cell-cell contact zone,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0016442,CellularComponent,RISC complex,NCBI:Gene2GO,Gene Ontology via NCBI gene2go
GO:0160258,CellularComponent,endoplasmic reticulum-trans-Golgi network membrane contact site,NCBI:gene2go,
GO:0033596,CellularComponent,TSC1-TSC2 complex,NCBI:gene2go,
GO:0097342,CellularComponent,ripoptosome,NCBI:gene2go,
GO:0016592,CellularComponent,mediator complex,NCBI:gene2go,
GO:0045277,CellularComponent,respiratory chain complex IV,NCBI:gene2go,
GO:0042581,CellularComponent,specific granule,NCBI:gene2go,
GO:0042582,CellularComponent,azurophil granule,NCBI:gene2go,
GO:0032420,CellularComponent,stereocilium,NCBI:gene2go,
GO:0032437,CellularComponent,cuticular plate,NCBI:gene2go,
GO:0000242,CellularComponent,pericentriolar material,NCBI:gene2go,
GO:1902494,CellularComponent,catalytic complex,NCBI:gene2go,
GO:0031462,CellularComponent,Cul2-RING ubiquitin ligase complex,NCBI:gene2go,
GO:0005814,CellularComponent,centriole,NCBI:gene2go,
GO:0000228,CellularComponent,nuclear chromosome,NCBI:gene2go,
GO:0000793,CellularComponent,condensed chromosome,NCBI:gene2go,
GO:0000796,CellularComponent,condensin complex,NCBI:gene2go,
GO:0045259,CellularComponent,proton-transporting ATP synthase complex,NCBI:gene2go,
GO:0005778,CellularComponent,peroxisomal membrane,NCBI:gene2go,
GO:0005744,CellularComponent,TIM23 mitochondrial import inner membrane translocase complex,NCBI:gene2go,
GO:0005883,CellularComponent,neurofilament,NCBI:gene2go,
GO:0044232,CellularComponent,organelle membrane contact site,NCBI:gene2go,
GO:0140268,CellularComponent,endoplasmic reticulum-plasma membrane contact site,NCBI:gene2go,
GO:0071797,CellularComponent,LUBAC complex,NCBI:gene2go,
GO:0031463,CellularComponent,Cul3-RING ubiquitin ligase complex,NCBI:gene2go,
GO:0045271,CellularComponent,respiratory chain complex I,NCBI:gene2go,
GO:0016035,CellularComponent,zeta DNA polymerase complex,NCBI:gene2go,
GO:0005680,CellularComponent,anaphase-promoting complex,NCBI:gene2go,
GO:0071944,CellularComponent,cell periphery,NCBI:gene2go,
GO:0005742,CellularComponent,mitochondrial outer membrane translocase complex,NCBI:gene2go,
GO:0180038,CellularComponent,cyclin L-CDK11 complex,NCBI:gene2go,
GO:0071339,CellularComponent,MLL1 complex,NCBI:gene2go,
GO:0001725,CellularComponent,stress fiber,NCBI:gene2go,
GO:0031011,CellularComponent,Ino80 complex,NCBI:gene2go,
GO:0030126,CellularComponent,COPI vesicle coat,NCBI:gene2go,
GO:0005865,CellularComponent,striated muscle thin filament,NCBI:gene2go,
GO:0005690,CellularComponent,U4atac snRNP,NCBI:gene2go,
GO:0000307,CellularComponent,cyclin-dependent protein kinase holoenzyme complex,NCBI:gene2go,
GO:0031428,CellularComponent,box C/D methylation guide snoRNP complex,NCBI:gene2go,
GO:0031466,CellularComponent,Cul5-RING ubiquitin ligase complex,NCBI:gene2go,
GO:0001651,CellularComponent,dense fibrillar component,NCBI:gene2go,
GO:0046540,CellularComponent,U4/U6 x U5 tri-snRNP complex,NCBI:gene2go,
GO:0098871,CellularComponent,postsynaptic actin cytoskeleton,NCBI:gene2go,
GO:0070160,CellularComponent,tight junction,NCBI:gene2go,
GO:0035267,CellularComponent,NuA4 histone acetyltransferase complex,NCBI:gene2go,
GO:0043296,CellularComponent,apical junction complex,NCBI:gene2go,
GO:0071005,CellularComponent,U2-type precatalytic spliceosome,NCBI:gene2go,
GO:0008180,CellularComponent,COP9 signalosome,NCBI:gene2go,
GO:0005832,CellularComponent,chaperonin-containing T-complex,NCBI:gene2go,
GO:1990630,CellularComponent,IRE1-RACK1-PP2A complex,NCBI:gene2go,
GO:1990531,CellularComponent,phospholipid-translocating ATPase complex,NCBI:gene2go,
GO:0001891,CellularComponent,phagocytic cup,NCBI:gene2go,
GO:0034066,CellularComponent,Ric1-Rgp1 guanyl-nucleotide exchange factor complex,NCBI:gene2go,
GO:0048179,CellularComponent,activin receptor complex,NCBI:gene2go,
GO:0030660,CellularComponent,Golgi-associated vesicle membrane,NCBI:gene2go,
GO:0032580,CellularComponent,Golgi cisterna membrane,NCBI:gene2go,
GO:0043020,CellularComponent,NADPH oxidase complex,NCBI:gene2go,
GO:0034673,CellularComponent,inhibin-betaglycan-ActRII complex,NCBI:gene2go,
GO:0044284,CellularComponent,mitochondrial crista junction,NCBI:gene2go,
GO:0005697,CellularComponent,telomerase holoenzyme complex,NCBI:gene2go,
GO:0099128,CellularComponent,mitochondrial [2Fe-2S] assembly complex,NCBI:gene2go,
GO:0101031,CellularComponent,protein folding chaperone complex,NCBI:gene2go,
GO:0120098,CellularComponent,procentriole,NCBI:gene2go,
GO:0035355,CellularComponent,Toll-like receptor 2-Toll-like receptor 6 protein complex,NCBI:gene2go,
GO:0097197,CellularComponent,tetraspanin-enriched microdomain,NCBI:gene2go,
GO:0030014,CellularComponent,CCR4-NOT complex,NCBI:gene2go,
GO:0097038,CellularComponent,perinuclear endoplasmic reticulum,NCBI:gene2go,
GO:0000812,CellularComponent,Swr1 complex,NCBI:gene2go,
GO:0044530,CellularComponent,supraspliceosomal complex,NCBI:gene2go,
GO:0002193,CellularComponent,MAML1-RBP-Jkappa- ICN1 complex,NCBI:gene2go,
GO:0045171,CellularComponent,intercellular bridge,NCBI:gene2go,
GO:0005826,CellularComponent,actomyosin contractile ring,NCBI:gene2go,
GO:0016342,CellularComponent,catenin complex,NCBI:gene2go,
GO:0031258,CellularComponent,lamellipodium membrane,NCBI:gene2go,
GO:0031941,CellularComponent,filamentous actin,NCBI:gene2go,
GO:0098804,CellularComponent,non-motile cilium membrane,NCBI:gene2go,
GO:0042405,CellularComponent,nuclear inclusion body,NCBI:gene2go,
GO:0031234,CellularComponent,extrinsic component of cytoplasmic side of plasma membrane,NCBI:gene2go,
GO:1990406,CellularComponent,CGRP receptor complex,NCBI:gene2go,
GO:0009368,CellularComponent,endopeptidase Clp complex,NCBI:gene2go,
GO:0009841,CellularComponent,mitochondrial endopeptidase Clp complex,NCBI:gene2go,
GO:0005776,CellularComponent,autophagosome,NCBI:gene2go,
GO:1904974,CellularComponent,heparanase complex,NCBI:gene2go,
GO:0000502,CellularComponent,proteasome complex,NCBI:gene2go,
GO:0005762,CellularComponent,mitochondrial large ribosomal subunit,NCBI:gene2go,
GO:0098574,CellularComponent,cytoplasmic side of lysosomal membrane,NCBI:gene2go,
GO:0032391,CellularComponent,photoreceptor connecting cilium,NCBI:gene2go,
GO:0016282,CellularComponent,eukaryotic 43S preinitiation complex,NCBI:gene2go,
GO:0005876,CellularComponent,spindle microtubule,NCBI:gene2go,
GO:0043596,CellularComponent,nuclear replication fork,NCBI:gene2go,
GO:0043614,CellularComponent,multi-eIF complex,NCBI:gene2go,
GO:0033290,CellularComponent,eukaryotic 48S preinitiation complex,NCBI:gene2go,
GO:0000930,CellularComponent,gamma-tubulin complex,NCBI:gene2go,
GO:0097255,CellularComponent,R2TP complex,NCBI:gene2go,
GO:0031616,CellularComponent,spindle pole centrosome,NCBI:gene2go,
GO:0032473,CellularComponent,cytoplasmic side of mitochondrial outer membrane,NCBI:gene2go,
GO:0071782,CellularComponent,endoplasmic reticulum tubular network,NCBI:gene2go,
GO:0160064,CellularComponent,multi-pass translocon complex,NCBI:gene2go,
GO:0031080,CellularComponent,nuclear pore outer ring,NCBI:gene2go,
GO:0043240,CellularComponent,Fanconi anaemia nuclear complex,NCBI:gene2go,
GO:0071821,CellularComponent,FANCM-MHF complex,NCBI:gene2go,
GO:0070436,CellularComponent,Grb2-EGFR complex,NCBI:gene2go,
GO:0097268,CellularComponent,cytoophidium,NCBI:gene2go,
GO:0002141,CellularComponent,stereocilia ankle link,NCBI:gene2go,
GO:0030122,CellularComponent,AP-2 adaptor complex,NCBI:gene2go,
GO:0032478,CellularComponent,heterotetrameric polyprenyl diphosphate synthase complex,NCBI:gene2go,
GO:1990742,CellularComponent,microvesicle,NCBI:gene2go,
GO:0045179,CellularComponent,apical cortex,NCBI:gene2go,
GO:0032449,CellularComponent,CBM complex,NCBI:gene2go,
GO:0008091,CellularComponent,spectrin,NCBI:gene2go,
GO:0032433,CellularComponent,filopodium tip,NCBI:gene2go,
GO:0000794,CellularComponent,condensed nuclear chromosome,NCBI:gene2go,
GO:0070826,CellularComponent,paraferritin complex,NCBI:gene2go,
GO:0030870,CellularComponent,Mre11 complex,NCBI:gene2go,
GO:0020018,CellularComponent,ciliary pocket membrane,NCBI:gene2go,
GO:0005757,CellularComponent,mitochondrial permeability transition pore complex,NCBI:gene2go,
GO:0070938,CellularComponent,contractile ring,NCBI:gene2go,
GO:0005885,CellularComponent,Arp2/3 protein complex,NCBI:gene2go,
GO:0042641,CellularComponent,actomyosin,NCBI:gene2go,
GO:0016460,CellularComponent,myosin II complex,NCBI:gene2go,
GO:0097513,CellularComponent,myosin II filament,NCBI:gene2go,
GO:0035869,CellularComponent,ciliary transition zone,NCBI:gene2go,
GO:0005745,CellularComponent,m-AAA complex,NCBI:gene2go,
GO:0140284,CellularComponent,endoplasmic reticulum-endosome membrane contact site,NCBI:gene2go,
GO:0044609,CellularComponent,DBIRD complex,NCBI:gene2go,
GO:0031252,CellularComponent,cell leading edge,NCBI:gene2go,
GO:0001931,CellularComponent,uropod,NCBI:gene2go,
GO:0000836,CellularComponent,Hrd1p ubiquitin ligase complex,NCBI:gene2go,
GO:0032982,CellularComponent,myosin filament,NCBI:gene2go,
GO:0032585,CellularComponent,multivesicular body membrane,NCBI:gene2go,
GO:0036020,CellularComponent,endolysosome membrane,NCBI:gene2go,
GO:0005740,CellularComponent,mitochondrial envelope,NCBI:gene2go,
GO:0180022,CellularComponent,RQC-trigger complex,NCBI:gene2go,
GO:0030016,CellularComponent,myofibril,NCBI:gene2go,
GO:0099617,CellularComponent,matrix side of mitochondrial inner membrane,NCBI:gene2go,
GO:0031510,CellularComponent,SUMO activating enzyme complex,NCBI:gene2go,
GO:0000214,CellularComponent,tRNA-intron endonuclease complex,NCBI:gene2go,
GO:0005859,CellularComponent,muscle myosin complex,NCBI:gene2go,
GO:0031526,CellularComponent,brush border membrane,NCBI:gene2go,
GO:0031256,CellularComponent,leading edge membrane,NCBI:gene2go,
GO:0035371,CellularComponent,microtubule plus-end,NCBI:gene2go,
GO:0055028,CellularComponent,cortical microtubule,NCBI:gene2go,
GO:0036449,CellularComponent,microtubule minus-end,NCBI:gene2go,
GO:1990023,CellularComponent,mitotic spindle midzone,NCBI:gene2go,
GO:0000176,CellularComponent,nuclear exosome (RNase complex),NCBI:gene2go,
GO:0097427,CellularComponent,microtubule bundle,NCBI:gene2go,
GO:0099738,CellularComponent,cell cortex region,NCBI:gene2go,
GO:1905720,CellularComponent,cytoplasmic microtubule bundle,NCBI:gene2go,
GO:0061673,CellularComponent,mitotic spindle astral microtubule,NCBI:gene2go,
GO:0030904,CellularComponent,retromer complex,NCBI:gene2go,
GO:0097422,CellularComponent,tubular endosome,NCBI:gene2go,
GO:0072559,CellularComponent,NLRP3 inflammasome complex,NCBI:gene2go,
GO:0031905,CellularComponent,early endosome lumen,NCBI:gene2go,
GO:0014731,CellularComponent,spectrin-associated cytoskeleton,NCBI:gene2go,
GO:0097140,CellularComponent,BIM-BCL-xl complex,NCBI:gene2go,
GO:0097141,CellularComponent,BIM-BCL-2 complex,NCBI:gene2go,
GO:1905202,CellularComponent,methylcrotonoyl-CoA carboxylase complex,NCBI:gene2go,
GO:0170014,CellularComponent,ankyrin-1 complex,NCBI:gene2go,
GO:0061617,CellularComponent,MICOS complex,NCBI:gene2go,
GO:0071817,CellularComponent,MMXD complex,NCBI:gene2go,
GO:0001533,CellularComponent,cornified envelope,NCBI:gene2go,
GO:0005875,CellularComponent,microtubule associated complex,NCBI:gene2go,
GO:1990665,CellularComponent,AnxA2-p11 complex,NCBI:gene2go,
GO:1990667,CellularComponent,PCSK9-AnxA2 complex,NCBI:gene2go,
GO:0043293,CellularComponent,apoptosome,NCBI:gene2go,
GO:0005923,CellularComponent,bicellular tight junction,NCBI:gene2go,
GO:0030127,CellularComponent,COPII vesicle coat,NCBI:gene2go,
GO:0030134,CellularComponent,COPII-coated ER to Golgi transport vesicle,NCBI:gene2go,
GO:0031595,CellularComponent,nuclear proteasome complex,NCBI:gene2go,
GO:0031597,CellularComponent,cytosolic proteasome complex,NCBI:gene2go,
GO:0031461,CellularComponent,cullin-RING ubiquitin ligase complex,NCBI:gene2go,
GO:0031467,CellularComponent,Cul7-RING ubiquitin ligase complex,NCBI:gene2go,
GO:0019005,CellularComponent,SCF ubiquitin ligase complex,NCBI:gene2go,
GO:0072546,CellularComponent,EMC complex,NCBI:gene2go,
GO:0031253,CellularComponent,cell projection membrane,NCBI:gene2go,
GO:0000808,CellularComponent,origin recognition complex,NCBI:gene2go,
GO:0005664,CellularComponent,nuclear origin of replication recognition complex,NCBI:gene2go,
GO:0032777,CellularComponent,piccolo histone acetyltransferase complex,NCBI:gene2go,
GO:0030139,CellularComponent,endocytic vesicle,NCBI:gene2go,
GO:0097447,CellularComponent,dendritic tree,NCBI:gene2go,
GO:0043229,CellularComponent,intracellular organelle,NCBI:gene2go,
GO:0035145,CellularComponent,exon-exon junction complex,NCBI:gene2go,
GO:0034366,CellularComponent,spherical high-density lipoprotein particle,NCBI:gene2go,
GO:0000786,CellularComponent,nucleosome,NCBI:gene2go,
GO:0043528,CellularComponent,tRNA (m2G10) methyltransferase complex,NCBI:gene2go,
GO:0034359,CellularComponent,mature chylomicron,NCBI:gene2go,
GO:0035770,CellularComponent,ribonucleoprotein granule,NCBI:gene2go,
GO:0030895,CellularComponent,apolipoprotein B mRNA editing enzyme complex,NCBI:gene2go,
GO:0070971,CellularComponent,endoplasmic reticulum exit site,NCBI:gene2go,
GO:0046691,CellularComponent,intracellular canaliculus,NCBI:gene2go,
GO:0051233,CellularComponent,spindle midzone,NCBI:gene2go,
GO:0071013,CellularComponent,catalytic step 2 spliceosome,NCBI:gene2go,
GO:0000262,CellularComponent,mitochondrial chromosome,NCBI:gene2go,
GO:0036457,CellularComponent,keratohyalin granule,NCBI:gene2go,
GO:0097524,CellularComponent,sperm plasma membrane,NCBI:gene2go,
GO:0034360,CellularComponent,chylomicron remnant,NCBI:gene2go,
GO:0005827,CellularComponent,polar microtubule,NCBI:gene2go,
GO:0097487,CellularComponent,"multivesicular body, internal vesicle",NCBI:gene2go,
GO:0031265,CellularComponent,CD95 death-inducing signaling complex,NCBI:gene2go,
GO:0031264,CellularComponent,death-inducing signaling complex,NCBI:gene2go,
GO:0016222,CellularComponent,procollagen-proline 4-dioxygenase complex,NCBI:gene2go,
GO:0005684,CellularComponent,U2-type spliceosomal complex,NCBI:gene2go,
GO:0000235,CellularComponent,astral microtubule,NCBI:gene2go,
GO:0033503,CellularComponent,HULC complex,NCBI:gene2go,
GO:0097226,CellularComponent,sperm mitochondrial sheath,NCBI:gene2go,
